;fips;year;temp
1023;13;1918;63.59166666666667
1024;13;1919;64.4
1025;13;1920;62.35
1026;13;1921;65.43333333333334
1027;13;1922;65.01666666666667
1028;13;1923;63.8
1029;13;1924;62.28333333333333
1030;13;1925;64.975
1031;13;1926;63.00833333333333
1032;13;1927;65.26666666666667
1033;13;1928;62.70833333333333
1034;13;1929;63.66666666666666
1035;13;1930;62.93333333333334
1036;13;1931;64.31666666666666
1037;13;1932;64.61666666666667
1038;13;1933;65.03333333333333
1039;13;1934;63.45833333333333
1040;13;1935;63.71666666666667
1041;13;1936;63.78333333333333
1042;13;1937;63.24166666666667
1043;13;1938;64.3
1044;13;1939;64.30833333333334
1045;13;1940;61.525
1046;13;1941;63.75833333333333
1047;13;1942;62.891666666666666
1048;13;1943;63.21666666666667
1049;13;1944;63.40833333333333
1050;13;1945;63.90833333333333
1051;13;1946;64.275
1052;13;1947;62.71666666666667
1053;13;1948;63.833333333333336
1054;13;1949;64.40833333333333
1055;13;1950;63.333333333333336
1056;13;1951;63.69166666666667
1057;13;1952;63.85
1058;13;1953;63.85833333333333
1059;13;1954;64.10833333333333
1060;13;1955;63.5
1061;13;1956;63.78333333333333
1062;13;1957;64.09166666666667
1063;13;1958;61.84166666666667
1064;13;1959;63.525
1065;13;1960;62.016666666666666
1066;13;1961;62.59166666666667
1067;13;1962;63.09166666666667
1068;13;1963;61.88333333333333
1069;13;1964;62.56666666666667
1070;13;1965;63.13333333333333
1071;13;1966;61.725
1072;13;1967;62.43333333333333
1073;13;1968;61.625
1074;13;1969;61.69166666666666
1075;13;1970;62.825
1076;13;1971;63.30833333333334
1077;13;1972;63.458333333333336
1078;13;1973;63.44166666666666
1079;13;1974;63.833333333333336
1080;13;1975;63.71666666666667
1081;13;1976;61.475
1082;13;1977;62.85
1083;13;1978;62.583333333333336
1084;13;1979;62.266666666666666
1085;13;1980;63.00833333333333
1086;13;1981;62.35
1087;13;1982;63.93333333333333
1088;13;1983;61.925
1089;13;1984;63.325
1090;13;1985;63.75
1091;13;1986;65.03333333333333
1092;13;1987;63.266666666666666
1093;13;1988;62.4
1094;13;1989;63.225
1095;13;1990;65.65833333333333
1096;13;1991;64.54166666666667
1097;13;1992;62.73333333333333
1098;13;1993;63.225
1099;13;1994;63.625
1100;13;1995;63.48333333333333
1101;13;1996;62.65
1102;13;1997;63.20833333333333
1103;13;1998;65.69166666666666
1104;13;1999;64.49166666666666
1105;13;2000;63.35
1106;13;2001;63.94166666666666
1107;13;2002;64.35833333333333
1108;13;2003;63.31666666666666
1109;13;2004;63.975
1110;13;2005;63.79166666666666
1111;13;2006;64.55
1112;13;2007;64.8
1113;13;2008;63.516666666666666
1114;13;2009;63.41666666666666
1115;13;2010;62.958333333333336
1116;13;2011;64.64166666666667
1117;13;2012;65.5
1118;13;2013;63.391666666666666
1119;13;2014;62.96666666666667
1120;13;2015;65.30833333333334
1121;13;2016;65.79166666666667
1122;13;2017;65.825
1123;13;2018;65.08333333333333
1124;13;2019;66.225
1125;16;1895;41.40833333333333
1126;16;1896;42.775
1127;16;1897;42.56666666666667
1128;16;1898;41.708333333333336
1129;16;1899;41.516666666666666
1130;16;1900;43.975
1131;16;1901;43.18333333333334
1132;16;1902;41.94166666666666
1133;16;1903;41.05833333333334
1134;16;1904;43.25
1135;16;1905;42.19166666666667
1136;16;1906;42.95
1137;16;1907;42.68333333333333
1138;16;1908;42.05
1139;16;1909;42.11666666666667
1140;16;1910;43.35
1141;16;1911;40.766666666666666
1142;16;1912;40.958333333333336
1143;16;1913;41.04166666666667
1144;16;1914;42.775
1145;16;1915;43.1
1146;16;1916;40.18333333333334
1147;16;1917;41.5
1148;16;1918;43.09166666666667
1149;16;1919;41.85833333333333
1150;16;1920;41.766666666666666
1151;16;1921;43.23333333333333
1152;16;1922;40.775
1153;16;1923;41.85833333333333
1154;16;1924;41.78333333333333
1155;16;1925;44.09166666666667
1156;16;1926;44.175
1157;16;1927;42.16666666666666
1158;16;1928;42.34166666666667
1159;16;1929;40.825
1160;16;1930;41.583333333333336
1161;16;1931;42.625
1162;16;1932;40.891666666666666
1163;16;1933;42.50833333333333
1164;16;1934;46.91666666666666
1165;16;1935;41.79166666666666
1166;16;1936;42.93333333333333
1167;16;1937;41.98333333333333
1168;16;1938;43.425
1169;16;1939;44.05833333333334
1170;16;1940;44.91666666666666
1171;16;1941;43.641666666666666
1172;16;1942;41.625
1173;16;1943;42.575
1174;16;1944;41.675
1175;16;1945;42.35833333333333
1176;16;1946;42.78333333333333
1177;16;1947;43.23333333333333
1178;16;1948;41.40833333333333
1179;16;1949;41.708333333333336
1180;16;1950;42.25833333333333
1181;16;1951;41.35
1182;16;1952;41.80833333333334
1183;16;1953;44.19166666666667
1184;16;1954;43.2
1185;16;1955;40.3
1186;16;1956;42.00833333333333
1187;16;1957;42.06666666666667
1188;16;1958;44.48333333333333
1189;16;1959;42.63333333333333
1190;16;1960;42.275
1191;16;1961;43.55833333333333
1192;16;1962;42.43333333333333
1193;16;1963;43.49166666666667
1194;16;1964;40.6
1195;16;1965;42.475
1196;16;1966;43.48333333333333
1197;16;1967;43.59166666666667
1198;16;1968;42.30833333333334
1199;16;1969;42.75
1200;16;1970;42.475
1201;16;1971;41.7
1202;16;1972;42.13333333333333
1203;16;1973;42.78333333333333
1204;16;1974;43.04166666666666
1205;16;1975;41.16666666666666
1206;16;1976;42.141666666666666
1207;16;1977;42.99166666666667
1208;16;1978;42.35833333333333
1209;16;1979;42.36666666666667
1210;16;1980;43.25833333333333
1211;16;1981;44.34166666666667
1212;16;1982;41.05
1213;16;1983;42.875
1214;16;1984;40.75833333333333
1215;16;1985;39.66666666666666
1216;16;1986;44.075
1217;16;1987;44.50833333333333
1218;16;1988;44.18333333333334
1219;16;1989;42.75
1220;16;1990;43.458333333333336
1221;16;1991;43.275
1222;16;1992;44.975
1223;16;1993;40.90833333333333
1224;16;1994;44.325
1225;16;1995;43.65
1226;16;1996;43.175
1227;16;1997;43.23333333333333
1228;16;1998;44.325
1229;16;1999;43.583333333333336
1230;16;2000;43.93333333333333
1231;16;2001;44.24166666666667
1232;16;2002;42.958333333333336
1233;16;2003;45.36666666666667
1234;16;2004;44.15
1235;16;2005;43.583333333333336
1236;16;2006;44.18333333333333
1237;16;2007;44.775
1238;16;2008;42.525
1239;16;2009;42.81666666666666
1240;16;2010;43.325
1241;16;2011;42.38333333333333
1242;16;2012;45.1
1243;16;2013;43.708333333333336
1244;16;2014;45.1
1245;16;2015;46.375
1246;16;2016;45.09166666666667
1247;16;2017;44.25833333333333
1248;16;2018;44.525
1249;16;2019;42.96666666666667
1250;17;1895;49.71666666666667
1251;17;1896;52.2
1252;17;1897;51.4
1253;17;1898;51.3
1254;17;1899;50.81666666666666
1255;17;1900;52.09166666666667
1256;17;1901;50.78333333333333
1257;17;1902;50.625
1258;17;1903;50.15833333333333
1259;17;1904;48.85
1260;17;1905;50.3
1261;17;1906;51.40833333333333
1262;17;1907;50.46666666666667
1263;17;1908;52.29166666666666
1264;17;1909;50.9
1265;17;1910;50.84166666666667
1266;17;1911;52.71666666666667
1267;17;1912;49.36666666666667
1268;17;1913;52.75833333333333
1269;17;1914;51.958333333333336
1270;17;1915;50.9
1271;17;1916;51.13333333333333
1272;17;1917;48.33333333333333
1273;17;1918;51.266666666666666
1274;17;1919;52.09166666666667
1275;17;1920;50.81666666666666
1276;17;1921;55.0
1277;17;1922;52.975
1278;17;1923;51.68333333333334
1279;17;1924;49.23333333333333
1280;17;1925;51.775
1281;17;1926;50.36666666666667
1282;17;1927;51.98333333333333
1283;17;1928;51.40833333333333
1284;17;1929;49.9
1285;17;1930;52.55
1286;17;1931;54.88333333333333
1287;17;1932;52.05
1288;17;1933;53.60833333333333
1289;17;1934;53.21666666666667
1290;17;1935;51.25833333333333
1291;17;1936;51.85833333333333
1292;17;1937;50.55
1293;17;1938;54.075
1294;17;1939;53.25
1295;17;1940;50.50833333333333
1296;17;1941;53.44166666666666
1297;17;1942;51.71666666666667
1298;17;1943;50.958333333333336
1299;17;1944;52.29166666666666
1300;17;1945;50.675
1301;17;1946;53.71666666666667
1302;17;1947;51.275
1303;17;1948;51.675
1304;17;1949;52.75833333333333
1305;17;1950;49.833333333333336
1306;17;1951;49.9
1307;17;1952;52.641666666666666
1308;17;1953;53.708333333333336
1309;17;1954;53.73333333333333
1310;17;1955;52.425
1311;17;1956;52.65
1312;17;1957;51.833333333333336
1313;17;1958;50.05
1314;17;1959;51.88333333333333
1315;17;1960;50.325
1316;17;1961;51.10833333333333
1317;17;1962;50.9
1318;17;1963;50.68333333333333
1319;17;1964;52.49166666666667
1320;17;1965;51.95
1321;17;1966;50.575
1322;17;1967;50.55833333333333
1323;17;1968;51.125
1324;17;1969;50.4
1325;17;1970;51.21666666666667
1326;17;1971;52.21666666666667
1327;17;1972;50.325
1328;17;1973;53.04166666666666
1329;17;1974;51.61666666666667
1330;17;1975;51.98333333333333
1331;17;1976;50.375
1332;17;1977;51.50833333333333
1333;17;1978;49.56666666666666
1334;17;1979;49.375
1335;17;1980;51.3
1336;17;1981;51.75
1337;17;1982;50.68333333333334
1338;17;1983;51.99166666666667
1339;17;1984;51.8
1340;17;1985;50.63333333333333
1341;17;1986;52.833333333333336
1342;17;1987;54.09166666666667
1343;17;1988;52.10833333333333
1344;17;1989;50.4
1345;17;1990;53.55833333333334
1346;17;1991;53.74166666666667
1347;17;1992;51.88333333333333
1348;17;1993;50.86666666666667
1349;17;1994;51.99166666666667
1350;17;1995;51.59166666666667
1351;17;1996;50.125
1352;17;1997;50.96666666666667
1353;17;1998;55.21666666666667
1354;17;1999;53.53333333333333
1355;17;2000;52.2
1356;17;2001;53.35833333333333
1357;17;2002;53.24166666666667
1358;17;2003;51.71666666666667
1359;17;2004;52.583333333333336
1360;17;2005;53.7
1361;17;2006;54.0
1362;17;2007;53.675
1363;17;2008;50.91666666666666
1364;17;2009;51.425
1365;17;2010;52.891666666666666
1366;17;2011;53.15
1367;17;2012;55.775
1368;17;2013;51.08333333333333
1369;17;2014;49.48333333333333
1370;17;2015;52.875
1371;17;2016;54.73333333333333
1372;17;2017;54.391666666666666
1373;17;2018;52.475
1374;17;2019;52.09166666666667
1375;18;1895;49.9
1376;18;1896;51.9
1377;18;1897;51.24166666666667
1378;18;1898;51.85833333333333
1379;18;1899;51.35
1380;18;1900;52.36666666666667
1381;18;1901;50.43333333333334
1382;18;1902;51.00833333333333
1383;18;1903;50.25
1384;18;1904;48.65833333333333
1385;18;1905;50.25833333333333
1386;18;1906;51.375
1387;18;1907;49.75
1388;18;1908;52.125
1389;18;1909;50.60833333333333
1390;18;1910;50.15
1391;18;1911;52.29166666666667
1392;18;1912;49.0
1393;18;1913;52.475
1394;18;1914;51.21666666666667
1395;18;1915;50.66666666666666
1396;18;1916;51.09166666666667
1397;18;1917;48.06666666666667
1398;18;1918;51.1
1399;18;1919;52.29166666666666
1400;18;1920;50.375
1401;18;1921;54.93333333333334
1402;18;1922;52.85833333333333
1403;18;1923;51.35833333333333
1404;18;1924;48.95
1405;18;1925;51.59166666666667
1406;18;1926;50.016666666666666
1407;18;1927;51.95
1408;18;1928;50.55833333333333
1409;18;1929;49.9
1410;18;1930;52.03333333333333
1411;18;1931;54.208333333333336
1412;18;1932;51.85833333333333
1413;18;1933;53.20833333333333
1414;18;1934;52.36666666666667
1415;18;1935;51.05833333333334
1416;18;1936;51.48333333333333
1417;18;1937;50.41666666666667
1418;18;1938;53.458333333333336
1419;18;1939;52.74166666666667
1420;18;1940;50.00833333333333
1421;18;1941;52.85833333333333
1422;18;1942;51.475
1423;18;1943;50.775
1424;18;1944;52.225
1425;18;1945;50.675
1426;18;1946;53.30833333333333
1427;18;1947;50.61666666666667
1428;18;1948;51.49166666666667
1429;18;1949;53.04166666666666
1430;18;1950;49.975
1431;18;1951;50.29166666666666
1432;18;1952;52.50833333333333
1433;18;1953;53.34166666666667
1434;18;1954;53.141666666666666
1435;18;1955;52.13333333333333
1436;18;1956;52.11666666666667
1437;18;1957;51.61666666666667
1438;18;1958;49.45
1439;18;1959;51.96666666666667
1440;18;1960;50.05
1441;18;1961;50.81666666666666
1442;18;1962;50.516666666666666
1443;18;1963;49.61666666666667
1444;18;1964;51.95
1445;18;1965;51.55
1446;18;1966;50.15
1447;18;1967;50.28333333333333
1448;18;1968;50.708333333333336
1449;18;1969;50.13333333333333
1450;18;1970;50.975
1451;18;1971;51.55833333333334
1452;18;1972;50.21666666666667
1453;18;1973;52.91666666666666
1454;18;1974;51.29166666666666
1455;18;1975;51.99166666666667
1456;18;1976;49.96666666666667
1457;18;1977;51.04166666666666
1458;18;1978;49.05
1459;18;1979;49.24166666666667
1460;18;1980;50.516666666666666
1461;18;1981;50.79166666666667
1462;18;1982;50.7
1463;18;1983;51.80833333333334
1464;18;1984;51.266666666666666
1465;18;1985;51.016666666666666
1466;18;1986;52.4
1467;18;1987;53.225
1468;18;1988;51.28333333333333
1469;18;1989;50.18333333333334
1470;18;1990;53.29166666666666
1471;18;1991;53.708333333333336
1472;18;1992;51.28333333333333
1473;18;1993;50.775
1474;18;1994;51.49166666666667
1475;18;1995;51.49166666666667
1476;18;1996;50.05
1477;18;1997;50.5
1478;18;1998;54.95
1479;18;1999;53.208333333333336
1480;18;2000;51.55
1481;18;2001;53.15833333333333
1482;18;2002;53.11666666666667
1483;18;2003;51.06666666666666
1484;18;2004;52.21666666666667
1485;18;2005;52.85
1486;18;2006;53.425
1487;18;2007;53.28333333333333
1488;18;2008;51.04166666666666
1489;18;2009;51.28333333333333
1490;18;2010;52.6
1491;18;2011;53.06666666666666
1492;18;2012;55.13333333333333
1493;18;2013;51.208333333333336
1494;18;2014;49.40833333333333
1495;18;2015;52.30833333333334
1496;18;2016;54.225
1497;18;2017;53.975
1498;18;2018;52.59166666666667
1499;18;2019;52.391666666666666
1500;19;1895;46.11666666666667
1501;19;1896;47.4
1502;19;1897;46.56666666666666
1503;19;1898;46.708333333333336
1504;19;1899;46.45
1505;19;1900;48.41666666666666
1506;19;1901;47.95
1507;19;1902;46.59166666666667
1508;19;1903;46.24166666666667
1509;19;1904;45.266666666666666
1510;19;1905;46.25
1511;19;1906;47.46666666666667
1512;19;1907;46.391666666666666
1513;19;1908;48.333333333333336
1514;19;1909;46.3
1515;19;1910;47.59166666666667
1516;19;1911;48.4
1517;19;1912;45.208333333333336
1518;19;1913;48.63333333333333
1519;19;1914;48.18333333333334
1520;19;1915;46.708333333333336
1521;19;1916;46.3
1522;19;1917;43.95833333333333
1523;19;1918;48.125
1524;19;1919;47.525
1525;19;1920;47.05833333333334
1526;19;1921;51.03333333333333
1527;19;1922;48.975
1528;19;1923;47.86666666666667
1529;19;1924;45.083333333333336
1530;19;1925;47.516666666666666
1531;19;1926;47.06666666666667
1532;19;1927;47.6
1533;19;1928;48.2
1534;19;1929;45.2
1535;19;1930;48.958333333333336
1536;19;1931;52.016666666666666
1537;19;1932;47.025
1538;19;1933;49.516666666666666
1539;19;1934;50.19166666666667
1540;19;1935;47.38333333333333
1541;19;1936;47.275
1542;19;1937;46.29166666666667
1543;19;1938;50.016666666666666
1544;19;1939;49.88333333333333
1545;19;1940;46.61666666666667
1546;19;1941;49.78333333333333
1547;19;1942;47.641666666666666
1548;19;1943;46.54166666666666
1549;19;1944;48.05
1550;19;1945;46.4
1551;19;1946;49.30833333333334
1552;19;1947;47.48333333333333
1553;19;1948;47.75833333333333
1554;19;1949;48.0
1555;19;1950;44.825
1556;19;1951;44.31666666666667
1557;19;1952;47.79166666666666
1558;19;1953;49.10833333333333
1559;19;1954;49.25833333333333
1560;19;1955;47.91666666666666
1561;19;1956;48.10833333333333
1562;19;1957;47.54166666666666
1563;19;1958;46.85833333333333
1564;19;1959;46.891666666666666
1565;19;1960;46.1
1566;19;1961;46.68333333333333
1567;19;1962;46.475
1568;19;1963;47.69166666666666
1569;19;1964;48.525
1570;19;1965;46.725
1571;19;1966;46.38333333333333
1572;19;1967;46.625
1573;19;1968;47.625
1574;19;1969;46.05
1575;19;1970;46.925
1576;19;1971;47.43333333333334
1577;19;1972;45.49166666666667
1578;19;1973;48.74166666666667
1579;19;1974;47.6
1580;19;1975;47.391666666666666
1581;19;1976;47.35833333333333
1582;19;1977;48.35833333333333
1583;19;1978;45.31666666666667
1584;19;1979;45.13333333333333
1585;19;1980;48.00833333333333
1586;19;1981;48.96666666666667
1587;19;1982;46.08333333333333
1588;19;1983;47.65
1589;19;1984;47.766666666666666
1590;19;1985;45.9
1591;19;1986;48.55833333333333
1592;19;1987;51.18333333333333
1593;19;1988;48.7
1594;19;1989;46.6
1595;19;1990;49.458333333333336
1596;19;1991;48.583333333333336
1597;19;1992;47.84166666666667
1598;19;1993;45.66666666666666
1599;19;1994;47.458333333333336
1600;19;1995;47.25833333333333
1601;19;1996;45.16666666666666
1602;19;1997;47.1
1603;19;1998;50.91666666666666
1604;19;1999;49.65833333333333
1605;19;2000;48.63333333333333
1606;19;2001;49.05833333333333
1607;19;2002;49.16666666666666
1608;19;2003;47.91666666666666
1609;19;2004;48.516666666666666
1610;19;2005;49.61666666666667
1611;19;2006;50.391666666666666
1612;19;2007;48.891666666666666
1613;19;2008;45.91666666666666
1614;19;2009;46.7
1615;19;2010;48.19166666666667
1616;19;2011;48.40833333333333
1617;19;2012;52.075
1618;19;2013;46.65833333333333
1619;19;2014;45.458333333333336
1620;19;2015;49.266666666666666
1621;19;2016;50.71666666666667
1622;19;2017;50.0
1623;19;2018;47.49166666666667
1624;19;2019;46.825
1625;20;1895;52.38333333333333
1626;20;1896;54.675
1627;20;1897;53.96666666666667
1628;20;1898;52.63333333333333
1629;20;1899;52.81666666666666
1630;20;1900;54.7
1631;20;1901;54.2
1632;20;1902;53.04166666666666
1633;20;1903;52.13333333333333
1634;20;1904;53.025
1635;20;1905;52.275
1636;20;1906;53.03333333333333
1637;20;1907;53.61666666666667
1638;20;1908;54.54166666666666
1639;20;1909;53.23333333333333
1640;20;1910;54.70833333333333
1641;20;1911;54.825
1642;20;1912;51.60833333333333
1643;20;1913;54.18333333333333
1644;20;1914;54.65
1645;20;1915;52.34166666666667
1646;20;1916;52.891666666666666
1647;20;1917;51.99166666666667
1648;20;1918;53.96666666666667
1649;20;1919;52.66666666666666
1650;20;1920;53.15833333333333
1651;20;1921;56.45
1652;20;1922;54.63333333333333
1653;20;1923;53.78333333333333
1654;20;1924;51.925
1655;20;1925;54.60833333333333
1656;20;1926;54.10833333333333
1657;20;1927;53.84166666666667
1658;20;1928;53.96666666666667
1659;20;1929;52.175
1660;20;1930;54.40833333333333
1661;20;1931;56.275
1662;20;1932;53.55
1663;20;1933;56.65833333333333
1664;20;1934;57.50833333333333
1665;20;1935;54.75833333333333
1666;20;1936;55.15833333333333
1667;20;1937;53.525
1668;20;1938;56.75833333333333
1669;20;1939;56.708333333333336
1670;20;1940;53.46666666666667
1671;20;1941;55.016666666666666
1672;20;1942;53.88333333333333
1673;20;1943;54.40833333333333
1674;20;1944;53.98333333333333
1675;20;1945;53.55
1676;20;1946;56.68333333333334
1677;20;1947;54.141666666666666
1678;20;1948;53.641666666666666
1679;20;1949;53.55833333333333
1680;20;1950;53.2
1681;20;1951;52.03333333333333
1682;20;1952;54.79166666666666
1683;20;1953;56.30833333333333
1684;20;1954;57.24166666666667
1685;20;1955;54.583333333333336
1686;20;1956;55.93333333333334
1687;20;1957;53.641666666666666
1688;20;1958;53.141666666666666
1689;20;1959;53.575
1690;20;1960;52.66666666666666
1691;20;1961;52.65833333333333
1692;20;1962;54.31666666666666
1693;20;1963;55.833333333333336
1694;20;1964;54.86666666666667
1695;20;1965;54.45
1696;20;1966;53.45
1697;20;1967;53.85
1698;20;1968;53.48333333333333
1699;20;1969;53.141666666666666
1700;20;1970;54.0
1701;20;1971;53.825
1702;20;1972;53.19166666666666
1703;20;1973;53.99166666666667
1704;20;1974;54.375
1705;20;1975;53.725
1706;20;1976;54.2
1707;20;1977;55.45
1708;20;1978;52.7
1709;20;1979;52.29166666666666
1710;20;1980;55.083333333333336
1711;20;1981;55.66666666666666
1712;20;1982;53.025
1713;20;1983;53.19166666666666
1714;20;1984;53.975
1715;20;1985;52.53333333333333
1716;20;1986;56.19166666666666
1717;20;1987;55.45
1718;20;1988;54.73333333333333
1719;20;1989;53.141666666666666
1720;20;1990;55.50833333333333
1721;20;1991;55.7
1722;20;1992;54.15833333333333
1723;20;1993;51.93333333333333
1724;20;1994;54.91666666666666
1725;20;1995;53.925
1726;20;1996;53.083333333333336
1727;20;1997;53.66666666666666
1728;20;1998;56.31666666666667
1729;20;1999;55.99166666666667
1730;20;2000;55.53333333333333
1731;20;2001;55.91666666666666
1732;20;2002;55.18333333333334
1733;20;2003;54.96666666666667
1734;20;2004;55.06666666666667
1735;20;2005;55.891666666666666
1736;20;2006;56.875
1737;20;2007;55.075
1738;20;2008;53.575
1739;20;2009;53.6
1740;20;2010;55.275
1741;20;2011;55.208333333333336
1742;20;2012;58.21666666666667
1743;20;2013;53.71666666666667
1744;20;2014;53.68333333333334
1745;20;2015;56.3
1746;20;2016;57.16666666666666
1747;20;2017;56.5
1748;20;2018;54.6
1749;20;2019;53.875
1750;21;1895;53.675
1751;21;1896;56.025
1752;21;1897;55.925
1753;21;1898;56.13333333333333
1754;21;1899;55.266666666666666
1755;21;1900;56.56666666666667
1756;21;1901;54.36666666666667
1757;21;1902;55.475
1758;21;1903;54.825
1759;21;1904;54.24166666666667
1760;21;1905;54.766666666666666
1761;21;1906;55.81666666666667
1762;21;1907;55.208333333333336
1763;21;1908;56.46666666666667
1764;21;1909;55.641666666666666
1765;21;1910;54.425
1766;21;1911;57.208333333333336
1767;21;1912;53.833333333333336
1768;21;1913;56.925
1769;21;1914;55.391666666666666
1770;21;1915;55.35833333333333
1771;21;1916;55.34166666666667
1772;21;1917;52.583333333333336
1773;21;1918;55.525
1774;21;1919;56.65833333333333
1775;21;1920;54.53333333333333
1776;21;1921;58.7
1777;21;1922;57.2
1778;21;1923;55.95
1779;21;1924;53.875
1780;21;1925;56.38333333333333
1781;21;1926;54.766666666666666
1782;21;1927;56.49166666666667
1783;21;1928;54.725
1784;21;1929;55.00833333333333
1785;21;1930;56.44166666666667
1786;21;1931;57.766666666666666
1787;21;1932;56.61666666666667
1788;21;1933;57.391666666666666
1789;21;1934;56.54166666666666
1790;21;1935;55.7
1791;21;1936;56.275
1792;21;1937;55.25
1793;21;1938;57.50833333333333
1794;21;1939;57.05833333333333
1795;21;1940;53.96666666666667
1796;21;1941;56.8
1797;21;1942;55.66666666666666
1798;21;1943;55.55
1799;21;1944;56.28333333333333
1800;21;1945;55.53333333333333
1801;21;1946;57.25833333333333
1802;21;1947;54.833333333333336
1803;21;1948;55.7
1804;21;1949;56.975
1805;21;1950;54.516666666666666
1806;21;1951;54.975
1807;21;1952;56.54166666666666
1808;21;1953;57.09166666666667
1809;21;1954;56.90833333333333
1810;21;1955;55.958333333333336
1811;21;1956;56.09166666666667
1812;21;1957;56.09166666666667
1813;21;1958;53.03333333333333
1814;21;1959;55.833333333333336
1815;21;1960;53.63333333333333
1816;21;1961;54.475
1817;21;1962;54.65
1818;21;1963;53.66666666666666
1819;21;1964;55.59166666666667
1820;21;1965;55.575
1821;21;1966;53.775
1822;21;1967;54.391666666666666
1823;21;1968;53.99166666666667
1824;21;1969;53.9
1825;21;1970;55.04166666666666
1826;21;1971;55.43333333333334
1827;21;1972;54.74166666666667
1828;21;1973;56.25833333333333
1829;21;1974;55.45
1830;21;1975;55.775
1831;21;1976;53.325
1832;21;1977;54.79166666666666
1833;21;1978;53.36666666666667
1834;21;1979;53.425
1835;21;1980;54.63333333333333
1836;21;1981;54.34166666666667
1837;21;1982;55.31666666666667
1838;21;1983;55.05
1839;21;1984;55.325
1840;21;1985;55.03333333333333
1841;21;1986;56.61666666666667
1842;21;1987;56.475
1843;21;1988;54.8
1844;21;1989;54.34166666666667
1845;21;1990;57.31666666666667
1846;21;1991;57.375
1847;21;1992;55.083333333333336
1848;21;1993;55.0
1849;21;1994;55.391666666666666
1850;21;1995;55.36666666666667
1851;21;1996;54.4
1852;21;1997;54.475
1853;21;1998;58.18333333333334
1854;21;1999;57.25833333333333
1855;21;2000;55.66666666666666
1856;21;2001;56.59166666666667
1857;21;2002;56.833333333333336
1858;21;2003;55.24166666666667
1859;21;2004;56.40833333333333
1860;21;2005;56.78333333333333
1861;21;2006;56.80833333333334
1862;21;2007;57.71666666666667
1863;21;2008;55.35
1864;21;2009;55.391666666666666
1865;21;2010;56.00833333333333
1866;21;2011;56.925
1867;21;2012;58.40833333333333
1868;21;2013;55.04166666666666
1869;21;2014;54.34166666666667
1870;21;2015;56.56666666666667
1871;21;2016;57.925
1872;21;2017;57.81666666666666
1873;21;2018;56.95833333333333
1874;21;2019;57.525
1875;22;1895;64.77499999999999
1876;22;1896;67.24166666666667
1877;22;1897;67.29166666666667
1878;22;1898;65.95833333333333
1879;22;1899;66.08333333333333
1880;22;1900;66.75
1881;22;1901;65.425
1882;22;1902;66.60000000000001
1883;22;1903;64.675
1884;22;1904;66.13333333333334
1885;22;1905;65.65
1886;22;1906;66.36666666666666
1887;22;1907;67.71666666666667
1888;22;1908;67.5
1889;22;1909;67.26666666666667
1890;22;1910;66.525
1891;22;1911;68.76666666666667
1892;22;1912;65.39166666666667
1893;22;1913;66.075
1894;22;1914;65.84166666666667
1895;22;1915;66.05833333333334
1896;22;1916;66.8
1897;22;1917;65.125
1898;22;1918;66.76666666666667
1899;22;1919;66.825
1900;22;1920;65.84166666666667
1901;22;1921;68.91666666666667
1902;22;1922;67.8
1903;22;1923;66.51666666666667
1904;22;1924;65.84166666666667
1905;22;1925;67.35833333333333
1906;22;1926;66.175
1907;22;1927;68.69166666666666
1908;22;1928;65.84166666666667
1909;22;1929;66.10833333333333
1910;22;1930;66.11666666666667
1911;22;1931;66.625
1912;22;1932;66.8
1913;22;1933;68.50833333333334
1914;22;1934;67.10833333333333
1915;22;1935;67.0
1916;22;1936;66.25
1917;22;1937;66.18333333333334
1918;22;1938;67.36666666666666
1919;22;1939;67.275
1920;22;1940;64.4
1921;22;1941;66.51666666666667
1922;22;1942;65.59166666666667
1923;22;1943;66.25833333333334
1924;22;1944;66.91666666666667
1925;22;1945;66.91666666666667
1926;22;1946;67.24166666666667
1927;22;1947;65.875
1928;22;1948;66.45
1929;22;1949;67.30833333333334
1930;22;1950;66.84166666666667
1931;22;1951;66.975
1932;22;1952;66.31666666666666
1933;22;1953;67.15
1934;22;1954;67.48333333333333
1935;22;1955;66.85
1936;22;1956;67.025
1937;22;1957;67.06666666666666
1938;22;1958;64.94166666666666
1939;22;1959;65.8
1940;22;1960;65.125
1941;22;1961;65.06666666666666
1942;22;1962;66.49166666666666
1943;22;1963;65.86666666666666
1944;22;1964;66.06666666666666
1945;22;1965;66.83333333333333
1946;22;1966;65.175
1947;22;1967;65.75
1948;22;1968;64.36666666666667
1949;22;1969;65.625
1950;22;1970;65.34166666666667
1951;22;1971;66.48333333333333
1952;22;1972;66.48333333333333
1953;22;1973;66.23333333333333
1954;22;1974;66.51666666666667
1955;22;1975;66.08333333333333
1956;22;1976;64.33333333333333
1957;22;1977;66.05
1958;22;1978;65.08333333333333
1959;22;1979;64.54166666666666
1960;22;1980;66.05
1961;22;1981;66.05
1962;22;1982;66.675
1963;22;1983;64.36666666666666
1964;22;1984;66.31666666666666
1965;22;1985;66.35833333333333
1966;22;1986;67.30833333333334
1967;22;1987;65.99166666666666
1968;22;1988;65.63333333333334
1969;22;1989;65.45
1970;22;1990;67.80833333333334
1971;22;1991;66.91666666666667
1972;22;1992;65.825
1973;22;1993;65.60833333333333
1974;22;1994;66.45833333333333
1975;22;1995;66.775
